bvid,title,length,category,topic,season,created,play,status,video,text,url
BV1vu4m1w7b8,亲兄弟还要明算账，一起做生意这些不能忘！,01:35,08_行业与商业,08_行业与商业,,1709115822,4553,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1vu4m1w7b8
BV1Qy421z7y3,珠宝从业者不需要高学历也能赚的盆满钵满？,03:04,08_行业与商业,08_行业与商业,,1708947889,16834,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1Qy421z7y3
BV1sK421t7zq,为什么富婆都在祖母绿？日常要如何养护？,02:43,02_彩色宝石,02_彩色宝石,,1708771099,17817,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1sK421t7zq
BV1RS421P7kp,红宝也讲性价比？这些不懂真的容易踩坑~,02:49,02_彩色宝石,02_彩色宝石,,1708684202,14615,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1RS421P7kp
BV16H4y1E7oh,2024年蓝宝还会持续涨价？皇家蓝矢车菊怎么选？,02:19,02_彩色宝石,02_彩色宝石,,1708513060,16673,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV16H4y1E7oh
BV1Q2421F7Un,新品“繁花”带来浪漫春光~多戴法谁不爱！,01:45,【合集】原创设计首饰,05_金属首饰与佩戴,原创设计首饰,1708343690,395831,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1Q2421F7Un
BV1Uy42187RP,避坑指南！购买珠宝擦亮眼，遇到这些需谨慎,03:09,06_鉴定与避坑,06_鉴定与避坑,,1708164000,29240,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1Uy42187RP
BV1GF4m1g77X,开一家珠宝公司，需要准备什么？有钱还不够,02:56,【合集】老许的创业系列,11_其他,老许的创业系列,1708077600,13773,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】老许的创业系列,,https://www.bilibili.com/video/BV1GF4m1g77X
BV12Z421z7Zy,普通消费者珠宝复检指南！流程简单轻松拿捏,02:38,06_鉴定与避坑,06_鉴定与避坑,,1707991200,11698,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV12Z421z7Zy
BV1JK421y7SY,过年拿了压岁钱 该怎么买珠宝？这几点要注意,03:07,07_行情与选购,07_行情与选购,,1707818460,21680,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1JK421y7SY
BV1vu4m1N7JW,打造百万粉丝IP：6条关键经验分享,03:29,08_行业与商业,08_行业与商业,,1707732000,12189,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1vu4m1N7JW
BV1V2421c7PA,宝石学家老许携全体小伙伴给大家拜年啦~,00:56,02_彩色宝石,02_彩色宝石,,1707472920,1020,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1V2421c7PA
BV1JH4y1h7gf,这三类人不适合做新媒体，看看你中招了吗？,01:29,08_行业与商业,08_行业与商业,,1707389971,4556,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1JH4y1h7gf
BV11v42117jw,2024年珠宝行业深度前瞻报告加料版，干货满满,02:37,08_行业与商业,08_行业与商业,,1707127131,11076,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV11v42117jw
BV1TK421m7Rw,送礼困难？高段位送礼指南来袭 买对不买贵！,02:21,05_金属首饰与佩戴,05_金属首饰与佩戴,,1706865394,5090,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1TK421m7Rw
BV15p421f7yk,花丝工艺迷人眼，这些新中式项链谁能不爱！,01:44,05_金属首饰与佩戴,05_金属首饰与佩戴,,1706696803,10414,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV15p421f7yk
BV1w64y1A7XH,客订分享|怎么样拥有一件量身定制珠宝？,03:25,【合集】客订开箱合集,05_金属首饰与佩戴,客订开箱合集,1706522054,14991,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】客订开箱合集,,https://www.bilibili.com/video/BV1w64y1A7XH
BV1de411Y7st,2024年水贝珠宝圈爆雷 珠宝行业大乱？,03:51,08_行业与商业,08_行业与商业,,1706352857,63506,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1de411Y7st
BV1jK4y1q7g9,红宝石购买攻略，手把手教你挑选一克拉红宝,07:06,02_彩色宝石,02_彩色宝石,,1706272805,10058,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1jK4y1q7g9
BV1nb4y1A7C2,粉蓝宝 黄蓝宝涨价空间大比拼，选这准没错！,01:58,02_彩色宝石,02_彩色宝石,,1706096274,11809,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1nb4y1A7C2
BV18K411a7zY,珠宝戴对 好运翻倍，新年珠宝选这些准没错！,02:31,05_金属首饰与佩戴,05_金属首饰与佩戴,,1705923340,9955,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV18K411a7zY
BV1Xe411J7ep,价格疯涨！产地溢价！背后的逻辑到底是什么？,04:38,07_行情与选购,07_行情与选购,,1705663541,8747,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1Xe411J7ep
BV1cV41197SX,一克拉蓝宝不会选？看完这条成行家,08:50,02_彩色宝石,02_彩色宝石,,1705497979,44463,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1cV41197SX
BV1Fe411m7Xc,2024年珠宝行业深度前瞻报告，内容干货过多,07:45,08_行业与商业,08_行业与商业,,1705156972,11409,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1Fe411m7Xc
BV1SG411B7Y7,高级又温柔~铃兰黄金彩宝首饰美绝啦！,03:57,【合集】黄金彩宝首饰,02_彩色宝石,黄金彩宝首饰,1704883655,19535,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1SG411B7Y7
BV1Qk4y1X7eE,哈尔滨的爆火带给珠宝行业什么启示？,02:03,08_行业与商业,08_行业与商业,,1704717417,11152,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1Qk4y1X7eE
BV1vc41187C4,额，这是一个又作死又励志的故事,03:46,10_珠宝文化与故事,10_珠宝文化与故事,,1704453434,12823,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/10_珠宝文化与故事,,https://www.bilibili.com/video/BV1vc41187C4
BV18T4y1W7Qm,2024计划做了吗？4个工具让你事半功倍,04:58,11_其他,11_其他,,1704282658,5458,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/11_其他,,https://www.bilibili.com/video/BV18T4y1W7Qm
BV1gc411k7kg,黄蓝宝挑选指南 招财宝石可不能出错！！,04:51,02_彩色宝石,02_彩色宝石,,1703930400,13068,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1gc411k7kg
BV1394y1c7wi,猫抓钱第二弹！新版本火速来袭~,01:19,【合集】黄金彩宝首饰,11_其他,黄金彩宝首饰,1703762627,215147,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1394y1c7wi
BV1Ve411z7Gh,铲屎官有福啦！这款猫恋蝶黄金首饰好独特~,02:47,【合集】黄金彩宝首饰,05_金属首饰与佩戴,黄金彩宝首饰,1703679720,32521,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1Ve411z7Gh
BV1JT4y1s7Nv,珠宝生意想要长久做，这些事儿不能忽略！,02:20,08_行业与商业,08_行业与商业,,1703514811,4499,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1JT4y1s7Nv
BV14C4y1D7a9,钻石检测百分百准确吗？这些问题不能忽略！,05:30,01_钻石,01_钻石,,1703340836,19780,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV14C4y1D7a9
BV1ZQ4y1u77p,被问了100遍的黄金手绳终于出货啦！,03:22,【合集】黄金彩宝首饰,05_金属首饰与佩戴,黄金彩宝首饰,1703247079,55457,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1ZQ4y1u77p
BV15N4y147AP,珠宝中的非主流，这几个真的很有趣！,04:28,11_其他,11_其他,,1703070754,6632,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/11_其他,,https://www.bilibili.com/video/BV15N4y147AP
BV1UC4y1u7XW,全款拿下黄金火欧泊戒指，主打与众不同！！,02:28,【合集】黄金彩宝首饰,02_彩色宝石,黄金彩宝首饰,1702563790,57029,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1UC4y1u7XW
BV1GH4y1C7Ei,当珠宝撞上流行色，这几种完美诠释柔和桃！,02:45,05_金属首饰与佩戴,05_金属首饰与佩戴,,1702388913,11804,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1GH4y1C7Ei
BV1zj411W7yW,黄金手工艺解析，3分钟速成行家,02:45,【合集】黄金彩宝首饰,05_金属首饰与佩戴,黄金彩宝首饰,1702033051,10767,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1zj411W7yW
BV1Sb4y1K7Fs,拒绝千篇一律 这条黄金彩宝手链真不一样!,01:32,【合集】黄金彩宝首饰,02_彩色宝石,黄金彩宝首饰,1701779853,154734,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1Sb4y1K7Fs
BV1nH4y1C7Zy,哪个产地祖母绿较高？为什么存在产地溢价？,01:27,02_彩色宝石,02_彩色宝石,,1701521745,12398,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1nH4y1C7Zy
BV1FH4y117mk,谁懂！芬达这样搭妥妥的美拉德,02:17,02_彩色宝石,02_彩色宝石,,1701168408,12648,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1FH4y117mk
BV1qw411P7jf,黄金配彩宝 越看越上头！这谁能不爱？,03:45,【合集】黄金彩宝首饰,02_彩色宝石,黄金彩宝首饰,1700753718,29431,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】黄金彩宝首饰,,https://www.bilibili.com/video/BV1qw411P7jf
BV1qw411p7Bv,宝石专家研修班课程回顾 听听他们怎么说？,03:10,02_彩色宝石,02_彩色宝石,,1700490451,3151,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1qw411p7Bv
BV13c41167qY,婚戒怎么选？让尚美巴黎为爱加冕~,04:17,07_行情与选购,07_行情与选购,,1700225581,21498,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV13c41167qY
BV1KN41137xC,批发商做零售？为啥越做越亏的原因找到了！,03:24,08_行业与商业,08_行业与商业,,1699624374,16020,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1KN41137xC
BV1Jz4y1P72P,名贵宝石里最大的漏是它！！低调稀少价不高,02:30,02_彩色宝石,02_彩色宝石,,1699445516,12936,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Jz4y1P72P
BV1iu4y1771J,11月生辰石，小价位高颜值简直不要太香！,02:12,【合集】生辰石,07_行情与选购,生辰石,1699270878,77632,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】生辰石,,https://www.bilibili.com/video/BV1iu4y1771J
BV11G411C7oS,广钻与老许联名—实用宝石学家研修班开课啦！,02:12,01_钻石,01_钻石,,1698760771,11905,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV11G411C7oS
BV15e41197Bb,蓝宝石还会涨吗？背后的真相是什么？,02:08,02_彩色宝石,02_彩色宝石,,1698487200,29132,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV15e41197Bb
BV1Lc411f7X5,圣玛利亚？ 准圣玛利亚？傻傻分不清楚,02:23,02_彩色宝石,02_彩色宝石,,1698324051,13114,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Lc411f7X5
BV1d84y197GQ,珠宝行情会变好吗？珠宝商未来的路怎么走？,04:54,07_行情与选购,07_行情与选购,,1698150039,11862,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1d84y197GQ
BV1GM411X7gK,许多福珠宝|11周年庆快乐！,02:40,09_品牌新品与动态,09_品牌新品与动态,,1698067109,9573,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/09_品牌新品与动态,,https://www.bilibili.com/video/BV1GM411X7gK
BV1fC4y1g7tD,11周年庆|红宝石专场！优惠来袭！！,01:29,02_彩色宝石,02_彩色宝石,,1697799198,9685,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1fC4y1g7tD
BV1Ah4y1B7h5,彩宝价格飙升，珠宝商却陷入困境？,05:11,02_彩色宝石,02_彩色宝石,,1697544526,12376,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Ah4y1B7h5
BV1734y1g7bp,千万不要买Lagoon碧玺！一定要看完！！,03:39,02_彩色宝石,02_彩色宝石,,1697294137,143035,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1734y1g7bp
BV1Fu4y1s7ur,拼合宝石值得买吗？三分钟省下大几千,03:16,02_彩色宝石,02_彩色宝石,,1697117773,19604,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Fu4y1s7ur
BV1Tp4y1u7ro,珠宝焕新的秘诀，竟然是这个！！,01:04,05_金属首饰与佩戴,05_金属首饰与佩戴,,1696939322,11113,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1Tp4y1u7ro
BV1LB4y1Z77n,价值百万课程，199起？,05:23,08_行业与商业,08_行业与商业,,1696857793,14360,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1LB4y1Z77n
BV1JN411E72V,为什么有短视频和直播大家生意反而更差了？,06:26,08_行业与商业,08_行业与商业,,1696327200,14020,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1JN411E72V
BV1q34y1G7tM,珠宝控们不容错过，专属上新价等你来选！,01:55,09_品牌新品与动态,09_品牌新品与动态,,1695981600,7300,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/09_品牌新品与动态,,https://www.bilibili.com/video/BV1q34y1G7tM
BV1uC4y1o76u,同样参数宝石，价差为什么这么大？,04:15,02_彩色宝石,02_彩色宝石,,1695829199,12299,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1uC4y1o76u
BV1QN411J7cf,五万预算可以买到什么样的珠宝？,03:18,07_行情与选购,07_行情与选购,,1695652469,15407,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1QN411J7cf
BV1Ru4y1z7Rr,9月香港珠宝展总结复盘，真的太上头！,10:14,08_行业与商业,08_行业与商业,,1695502251,9970,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1Ru4y1z7Rr
BV17P411b7b1,一克拉宝石价格全攻略，红宝石竟然要20万！,04:33,02_彩色宝石,02_彩色宝石,,1695302921,18293,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV17P411b7b1
BV1BP411b7CN,谁说璀璨星河买不到？那是没见过欧泊！！,02:24,02_彩色宝石,02_彩色宝石,,1695128355,55762,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1BP411b7CN
BV1UK4y1c7bT,预算2万，可以买什么宝石？,02:18,02_彩色宝石,02_彩色宝石,,1695040309,16735,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1UK4y1c7bT
BV1SP411t77u,客订分享|怎么样拥有一件量身定制珠宝？,02:59,【合集】客订开箱合集,05_金属首饰与佩戴,客订开箱合集,1694772374,14784,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】客订开箱合集,,https://www.bilibili.com/video/BV1SP411t77u
